student_id,subject,topic,previous_score,study_hours,attempts,difficulty,confidence_level,days_since_revision,attendance,quiz_score,target_score
STU01049,DBMS,SQL,63.0,0.18,20,Medium,Medium,24,84.47,63.24,50.56
STU01405,CN,TCP-IP,47.73,0.23,1,Medium,High,35,75.88,37.98,27.37
STU01121,DSA,Stack,57.0,0.04,1,Medium,Medium,53,70.76,71.21,21.44
STU01266,Aptitude,Permutation,74.01,3.55,7,Medium,Low,46,39.25,99.41,32.32
STU01038,DSA,LinkedList,34.52,6.11,10,Medium,Medium,38,76.69,24.3,21.58
STU01321,OS,Scheduling,86.17,0.17,7,Easy,High,0,76.1,94.65,79.83
STU01037,Aptitude,Permutation,100.0,4.12,5,Easy,Medium,10,66.33,100.0,78.23
STU01349,DSA,Tree,79.01,2.71,3,Medium,Low,54,62.03,76.37,22.03
STU01092,OS,Threads,85.05,1.43,9,Easy,High,40,79.45,85.43,67.17
STU01431,Aptitude,Geometry,25.63,0.36,10,Hard,Medium,45,62.19,34.97,0.0
STU01384,CN,TCP-IP,38.74,0.54,19,Hard,Low,17,87.53,50.05,17.41
STU01140,CN,Security,73.16,2.2,4,Medium,Low,47,100.0,91.69,39.02
STU01285,CN,Bandwidth,75.86,4.24,12,Easy,Low,51,80.42,81.83,48.73
STU01023,Python,Decorators,87.31,1.41,11,Medium,Low,2,100.0,92.24,60.77
STU01035,Python,Decorators,56.93,1.18,9,Easy,Medium,26,58.18,73.74,40.37
STU01313,CN,Routing,57.41,0.76,17,Easy,High,33,78.96,54.18,65.79
STU01026,Python,Generators,54.4,3.85,8,Easy,High,3,63.06,68.15,57.03
STU01301,ML,Clustering,100.0,1.61,9,Easy,High,33,75.75,100.0,70.89
STU01044,CN,Security,66.78,3.7,6,Easy,High,33,73.57,71.01,59.42
STU01084,DBMS,SQL,23.75,1.07,2,Hard,High,40,78.2,33.82,19.07
STU01141,DSA,Searching,68.17,0.45,20,Hard,Low,14,100.0,80.77,46.37
STU01323,Aptitude,Percentage,75.89,2.85,13,Hard,High,22,55.39,91.86,55.03
STU01272,Python,Loops,35.96,4.48,15,Medium,Medium,2,66.25,39.24,38.93
STU01427,DSA,Tree,58.43,1.16,3,Hard,Low,22,67.32,81.76,3.8
STU01229,Python,Generators,79.05,1.26,20,Easy,High,22,78.67,76.96,66.58
STU01307,CN,Bandwidth,71.13,0.94,4,Easy,Low,2,61.51,77.69,40.39
STU01148,CN,Security,99.46,2.6,6,Medium,Medium,29,75.22,100.0,66.23
STU01451,OS,Memory,74.11,0.26,10,Medium,High,42,96.9,67.99,45.04
STU01145,DBMS,Transactions,92.25,0.78,15,Hard,Medium,42,56.04,98.78,36.56
STU01328,OS,Memory,54.2,0.2,18,Hard,Low,1,73.01,87.2,24.67
STU01162,DBMS,SQL,20.55,2.28,1,Medium,High,8,72.18,25.48,37.08
STU01227,DBMS,SQL,60.26,2.48,15,Hard,Medium,57,85.8,67.57,28.58
STU01243,DSA,Sorting,100.0,3.57,15,Hard,High,39,75.47,94.11,87.83
STU01469,ML,Classification,77.88,5.45,10,Hard,High,43,77.37,86.08,56.42
STU01245,Python,Loops,80.84,0.19,14,Medium,High,32,58.36,80.75,69.54
STU01391,CN,TCP-IP,91.28,8.15,14,Hard,High,60,90.08,82.56,86.19
STU01077,Aptitude,Algebra,89.63,1.0,7,Easy,Low,41,85.94,88.82,61.56
STU01043,ML,NeuralNets,43.97,1.84,19,Hard,Low,30,69.62,61.94,20.69
STU01490,Python,Loops,100.0,0.35,4,Hard,High,2,66.04,99.39,63.21
STU01186,Aptitude,Algebra,59.78,2.63,4,Medium,Low,46,95.51,44.28,22.19
STU01291,Python,Generators,48.95,2.45,6,Easy,Low,49,69.07,59.94,34.09
STU01052,Aptitude,Probability,100.0,2.88,6,Medium,Low,18,70.31,100.0,53.97
STU01464,DSA,Queue,41.29,2.39,20,Hard,Medium,44,89.75,34.37,26.4
STU01117,ML,NeuralNets,69.53,1.44,8,Hard,High,35,100.0,87.31,67.04
STU01031,Python,Decorators,72.95,3.46,8,Medium,High,40,99.87,85.68,75.52
STU01453,DSA,Graph,76.35,4.02,9,Medium,Medium,38,80.48,87.86,52.64
STU01164,OS,Processes,57.26,0.5,14,Easy,Medium,32,70.03,59.1,39.41
STU01346,OS,Memory,48.64,1.0,5,Easy,High,38,91.34,52.08,45.45
STU01142,Aptitude,Algebra,62.32,0.18,19,Medium,Medium,41,93.07,67.99,36.87
STU01323,DSA,Queue,47.52,1.35,10,Hard,High,57,62.03,60.98,18.48
STU01404,Python,OOP,64.95,1.32,19,Hard,Low,52,67.37,76.82,31.87
STU01130,OS,Threads,78.32,2.6,15,Easy,Medium,42,77.56,79.83,52.87
STU01494,DBMS,Queries,58.03,6.71,9,Hard,Medium,14,66.38,47.5,44.15
STU01070,Aptitude,Percentage,55.89,1.55,8,Hard,Low,24,82.36,54.35,23.1
STU01035,CN,TCP-IP,57.04,0.87,14,Easy,High,39,70.95,71.25,48.59
STU01112,DBMS,SQL,40.53,1.64,8,Medium,High,48,66.08,46.5,31.22
STU01126,Python,Decorators,87.09,6.16,3,Easy,Low,38,54.85,71.74,48.62
STU01325,DSA,Tree,35.54,2.12,1,Easy,Medium,11,68.01,36.56,27.4
STU01326,OS,Threads,80.28,5.52,5,Easy,Medium,15,64.94,73.96,62.07
STU01146,DBMS,Queries,63.55,1.29,3,Medium,High,56,71.23,92.54,63.71
STU01498,CN,Security,54.74,4.26,7,Hard,Low,19,87.83,58.71,38.11
STU01163,OS,Scheduling,82.73,0.04,4,Hard,Medium,3,71.08,91.16,48.18
STU01337,Aptitude,Algebra,59.8,0.52,4,Easy,Medium,4,53.45,71.98,50.75
STU01234,ML,NeuralNets,47.33,1.31,16,Hard,Medium,10,91.73,60.91,50.62
STU01302,CN,DNS,53.27,0.97,20,Hard,Low,36,72.12,61.84,23.23
STU01161,OS,FileSystem,74.91,2.18,17,Medium,High,22,84.09,85.46,74.24
STU01304,ML,Regression,46.38,6.22,3,Medium,Medium,39,51.08,39.03,22.01
STU01484,CN,Bandwidth,57.22,0.73,1,Medium,High,43,79.37,72.13,43.58
STU01113,OS,Processes,59.64,5.76,4,Medium,High,14,82.46,72.78,61.65
STU01249,CN,Bandwidth,67.2,6.84,3,Easy,Low,29,74.71,87.76,72.55
STU01377,DBMS,SQL,78.61,2.58,12,Easy,Low,28,65.67,85.23,56.71
STU01040,ML,DecisionTrees,46.32,0.42,18,Easy,High,46,74.66,40.42,38.55
STU01121,DSA,Tree,86.38,4.47,15,Medium,High,59,86.45,82.51,78.36
STU01444,Aptitude,Geometry,59.33,1.58,1,Easy,High,50,85.62,60.14,51.29
STU01255,DSA,Sorting,49.82,3.07,12,Hard,High,16,53.81,65.52,42.46
STU01278,OS,FileSystem,69.89,0.33,8,Hard,Medium,19,81.44,78.19,30.55
STU01175,DBMS,Transactions,79.3,1.96,3,Easy,High,27,76.04,89.92,68.05
STU01083,Python,OOP,69.19,1.63,3,Easy,Medium,41,100.0,71.23,39.43
STU01005,CN,Bandwidth,74.54,0.13,19,Medium,High,3,100.0,90.82,67.29
STU01063,Aptitude,Percentage,65.91,1.53,20,Medium,High,15,77.58,70.25,59.73
STU01167,OS,Processes,36.2,4.02,15,Hard,High,33,67.46,35.2,37.81
STU01423,ML,DecisionTrees,79.95,0.81,10,Easy,High,14,69.05,97.26,77.98
STU01454,CN,Protocols,62.5,6.08,10,Medium,High,32,75.23,68.48,52.77
STU01127,Aptitude,Algebra,56.59,0.26,2,Hard,Medium,35,100.0,54.44,21.43
STU01093,Python,Exceptions,63.07,1.57,5,Easy,High,33,100.0,92.1,62.91
STU01205,ML,Classification,60.03,0.97,2,Easy,Medium,15,98.62,62.76,52.01
STU01457,Python,Decorators,98.11,4.24,16,Medium,Low,8,85.46,100.0,74.68
STU01416,Aptitude,Probability,55.95,5.78,16,Medium,High,53,77.13,60.65,61.61
STU01397,DSA,LinkedList,48.91,6.57,13,Hard,High,9,78.82,34.14,36.93
STU01199,DBMS,SQL,23.23,0.67,15,Easy,Low,0,67.75,35.16,25.76
STU01020,CN,Security,100.0,7.11,14,Easy,Low,23,81.48,97.97,73.22
STU01050,Aptitude,Geometry,64.76,3.16,9,Easy,Low,45,75.86,65.55,34.44
STU01001,Python,Decorators,59.82,0.48,17,Hard,Medium,22,70.13,54.93,31.2
STU01163,OS,FileSystem,67.8,1.18,4,Hard,Medium,48,63.34,83.24,2.97
STU01381,Aptitude,Algebra,87.15,0.85,3,Hard,High,53,86.58,89.59,57.24
STU01475,CN,Protocols,21.48,0.84,12,Medium,Medium,60,68.25,22.28,8.03
STU01469,DSA,Arrays,71.14,1.54,18,Medium,High,54,91.78,57.91,69.84
STU01457,DSA,Tree,73.05,0.32,16,Hard,Medium,45,68.13,85.29,33.63
STU01347,DSA,Stack,64.19,4.04,11,Easy,Low,42,39.2,55.04,24.6
STU01302,CN,Bandwidth,72.58,3.84,17,Medium,Medium,60,62.76,90.11,58.83
STU01155,DSA,Stack,49.05,12.72,17,Hard,Low,31,65.75,55.58,43.39
STU01460,Python,Functions,37.88,0.87,15,Hard,Low,44,68.39,47.21,6.57
STU01227,CN,Security,59.17,4.22,3,Easy,Medium,38,77.81,67.38,45.33
STU01469,CN,Routing,95.36,1.62,6,Hard,Low,47,75.05,86.17,37.24
STU01195,ML,Clustering,24.96,3.1,18,Medium,Low,46,80.66,24.05,7.55
STU01278,ML,Clustering,11.86,0.33,10,Hard,Low,58,48.56,13.97,0.0
STU01043,DSA,Stack,100.0,2.8,1,Medium,Low,43,95.97,100.0,53.68
STU01367,DBMS,Indexing,74.52,1.38,13,Easy,Medium,9,69.46,82.01,73.96
STU01219,OS,Threads,61.82,3.84,5,Easy,High,2,73.21,62.91,74.12
STU01373,OS,Memory,49.36,0.79,12,Easy,Low,59,77.45,47.09,12.66
STU01361,DBMS,SQL,46.63,5.92,9,Easy,Medium,40,62.05,49.01,45.01
STU01212,CN,Security,58.21,0.58,1,Easy,Low,28,59.45,58.68,25.49
STU01232,DBMS,SQL,83.76,0.98,18,Easy,Medium,0,71.28,85.36,77.58
STU01027,Aptitude,Permutation,79.35,3.16,1,Hard,Medium,58,97.44,74.61,35.65
STU01437,DSA,Searching,71.14,0.91,6,Medium,Medium,48,80.85,71.17,47.22
STU01420,Python,Functions,79.64,1.35,6,Easy,Medium,5,82.16,65.93,64.3
STU01333,CN,Protocols,40.86,0.78,3,Medium,High,12,87.42,27.61,33.11
STU01269,DSA,LinkedList,54.43,1.3,13,Easy,Low,46,91.57,59.45,28.72
STU01071,DBMS,Indexing,55.17,2.51,7,Easy,High,10,100.0,59.37,54.94
STU01341,CN,DNS,49.88,2.98,11,Hard,High,55,81.8,65.56,41.5
STU01161,ML,NeuralNets,94.57,0.01,16,Easy,High,16,72.94,100.0,89.73
STU01391,DSA,Searching,22.35,4.83,18,Easy,Medium,15,65.03,19.15,23.94
STU01257,Python,Generators,87.94,3.54,6,Hard,Medium,47,70.43,88.47,64.21
STU01294,Aptitude,Probability,40.48,0.84,1,Easy,Low,54,91.36,52.54,17.06
STU01192,Aptitude,Percentage,27.89,0.96,12,Easy,High,44,94.9,22.95,31.45
STU01209,Aptitude,Algebra,70.8,0.43,12,Medium,High,55,89.65,82.86,73.28
STU01403,CN,TCP-IP,58.71,2.1,14,Easy,Low,4,65.32,69.29,49.51
STU01141,OS,FileSystem,16.52,0.86,13,Medium,High,16,91.72,44.06,60.82
STU01029,CN,Bandwidth,66.64,2.32,17,Easy,High,13,76.09,93.15,84.38
STU01385,DSA,Tree,70.8,0.79,2,Hard,High,60,65.51,72.99,16.01
STU01259,CN,Bandwidth,67.63,5.17,11,Hard,High,38,44.63,62.5,29.45
STU01461,OS,Processes,85.55,0.82,12,Medium,High,8,79.99,96.14,76.03
STU01170,OS,Threads,15.43,0.05,10,Easy,Medium,32,94.02,37.66,15.52
STU01276,Python,Decorators,46.6,1.39,15,Medium,High,36,65.02,53.9,46.46
STU01226,DSA,Queue,54.83,0.22,4,Medium,High,53,100.0,59.44,42.66
STU01281,OS,Scheduling,80.76,8.66,12,Easy,Medium,60,28.82,90.1,59.25
STU01496,ML,DecisionTrees,100.0,0.97,4,Medium,Medium,33,83.73,99.84,67.09
STU01497,CN,DNS,35.54,2.99,14,Medium,Low,7,72.55,31.24,25.09
STU01293,CN,Routing,84.64,1.58,5,Hard,High,13,35.47,100.0,66.31
STU01402,DBMS,SQL,47.13,0.93,1,Easy,Low,2,54.48,70.78,33.14
STU01473,OS,Deadlock,27.5,2.8,10,Medium,Low,45,92.03,33.69,10.7
STU01245,DBMS,Normalization,82.36,0.55,4,Medium,Low,9,49.02,81.61,46.65
STU01271,ML,Classification,64.87,0.96,18,Hard,High,34,52.48,58.56,38.16
STU01172,DSA,Arrays,59.16,1.73,17,Hard,Medium,60,60.99,70.01,26.19
STU01297,DSA,Graph,70.33,0.34,6,Easy,High,58,94.0,66.87,31.49
STU01347,DBMS,Normalization,81.96,0.55,5,Medium,Low,38,94.47,81.23,46.1
STU01006,CN,Protocols,81.73,0.82,4,Easy,Low,7,99.84,77.66,63.35
STU01383,Aptitude,Percentage,70.69,5.44,2,Easy,Low,15,76.79,71.79,54.01
STU01397,OS,Scheduling,80.79,0.88,14,Easy,High,23,76.54,99.56,85.55
STU01400,CN,DNS,55.26,2.35,4,Medium,Medium,29,76.16,53.28,42.04
STU01314,CN,Bandwidth,59.28,1.83,5,Hard,High,40,57.79,79.38,44.79
STU01459,OS,FileSystem,50.66,1.88,9,Easy,High,7,97.73,51.51,54.89
STU01091,OS,Deadlock,61.51,1.82,7,Hard,Medium,3,75.75,63.94,36.19
STU01223,DSA,Sorting,57.88,0.68,3,Easy,High,37,90.22,61.73,56.46
STU01030,Aptitude,Geometry,78.17,2.04,19,Easy,Low,35,55.2,80.29,53.22
STU01082,DBMS,Transactions,100.0,0.46,2,Easy,High,45,63.88,100.0,76.51
STU01399,OS,Deadlock,68.79,3.43,16,Easy,Low,22,62.87,88.72,63.68
STU01391,OS,Deadlock,83.01,0.86,11,Hard,High,15,73.46,79.07,60.85
STU01074,DSA,Stack,63.83,1.93,4,Hard,Medium,56,87.46,82.11,45.69
STU01249,DBMS,SQL,45.17,4.02,14,Medium,Low,41,80.74,51.51,37.35
STU01119,ML,DecisionTrees,83.15,0.53,6,Easy,Low,55,66.05,66.29,41.5
STU01245,OS,Deadlock,19.18,0.85,9,Medium,Low,56,100.0,22.06,2.21
STU01237,Python,OOP,63.31,0.96,14,Hard,Medium,60,88.26,66.17,27.25
STU01198,DSA,Searching,51.2,2.9,8,Medium,Low,26,64.38,48.46,27.39
STU01276,Python,Loops,100.0,1.68,7,Easy,High,46,91.66,100.0,81.39
STU01310,DBMS,SQL,97.22,5.99,7,Hard,Low,26,83.95,100.0,46.4
STU01341,CN,Security,49.42,1.23,8,Hard,Medium,49,54.51,70.9,19.81
STU01376,CN,Bandwidth,71.29,1.64,11,Medium,Medium,48,69.1,77.69,50.57
STU01240,CN,DNS,76.86,0.35,13,Hard,High,50,86.62,71.34,52.62
STU01398,Python,Generators,77.26,4.33,14,Hard,Low,12,73.18,93.81,48.91
STU01309,Aptitude,Permutation,54.64,0.04,3,Easy,Low,55,94.03,56.59,23.12
STU01438,ML,Clustering,68.93,8.36,10,Medium,Medium,39,70.18,87.15,61.12
STU01482,OS,Scheduling,0.0,1.98,2,Hard,Medium,43,83.11,16.82,0.0
STU01462,CN,Bandwidth,55.44,2.47,2,Medium,Medium,45,83.42,65.46,20.75
STU01264,Python,Generators,86.24,0.89,16,Medium,High,7,71.7,100.0,73.15
STU01224,OS,Threads,59.8,6.28,7,Hard,Low,53,49.75,53.08,15.62
STU01026,Python,OOP,45.46,10.96,8,Medium,Low,60,61.91,55.59,39.65
STU01302,CN,Bandwidth,70.42,0.77,10,Easy,Low,14,74.27,78.25,39.8
STU01338,OS,Memory,89.01,2.76,1,Medium,Low,50,99.96,100.0,47.39
STU01227,DSA,Queue,95.58,0.41,13,Hard,Low,35,81.93,100.0,37.55
STU01119,Python,Exceptions,93.34,3.98,12,Easy,Low,10,64.93,100.0,75.64
STU01219,OS,Memory,97.62,4.32,11,Easy,High,10,100.0,100.0,96.18
STU01020,OS,Scheduling,64.71,1.88,18,Medium,Medium,46,68.02,72.81,34.4
STU01279,DSA,LinkedList,39.31,0.25,9,Easy,High,54,72.24,46.63,30.31
STU01105,ML,Clustering,78.74,1.18,19,Medium,High,25,93.84,82.51,67.06
STU01016,DSA,Arrays,65.48,1.15,12,Medium,Low,53,100.0,75.06,48.71
STU01443,Aptitude,Geometry,88.43,4.55,4,Medium,Low,10,75.03,77.79,56.47
STU01178,Python,Loops,91.04,1.22,11,Hard,High,2,85.17,100.0,76.67
STU01177,Aptitude,Geometry,65.66,1.51,1,Easy,High,36,73.02,60.4,46.98
STU01213,Aptitude,Probability,35.84,1.67,11,Easy,Medium,46,83.49,27.69,30.34
STU01257,DSA,Sorting,73.01,4.31,11,Hard,Medium,47,82.25,66.73,30.72
STU01054,Python,OOP,46.18,0.82,3,Easy,Low,15,40.61,55.92,10.03
STU01347,DSA,Arrays,58.14,0.44,15,Hard,High,28,83.39,55.8,36.15
STU01341,ML,Clustering,100.0,5.86,10,Hard,High,45,82.29,100.0,71.7
STU01437,DBMS,Transactions,88.8,3.31,5,Easy,Low,47,87.12,81.94,38.11
STU01101,OS,Memory,54.18,1.5,3,Hard,High,56,69.4,42.99,21.05
STU01296,ML,DecisionTrees,82.07,0.3,9,Medium,High,49,84.15,81.98,56.62
STU01230,Aptitude,Percentage,52.88,0.69,13,Medium,Medium,45,56.5,58.0,27.73
STU01188,DBMS,Transactions,46.14,2.14,15,Easy,Medium,3,79.15,63.62,57.18
STU01496,Python,Loops,77.18,2.51,12,Medium,Medium,59,94.06,100.0,63.85
STU01388,ML,Regression,61.93,5.71,18,Medium,Medium,8,84.85,60.43,66.18
STU01060,DBMS,Normalization,64.35,0.49,16,Hard,High,52,82.33,55.95,42.18
STU01143,DSA,Queue,32.09,1.27,2,Easy,High,30,70.93,26.63,18.04
STU01464,DSA,Sorting,77.56,1.93,3,Easy,High,11,67.54,82.88,82.63
STU01460,Aptitude,Probability,81.79,0.29,15,Hard,Medium,56,88.55,87.2,49.71
STU01205,CN,Routing,93.52,1.43,9,Easy,Medium,57,78.23,89.74,62.11
STU01014,DSA,Arrays,54.23,2.54,8,Hard,Medium,8,68.88,44.0,35.48
STU01313,DBMS,Normalization,47.96,1.1,12,Easy,High,23,76.75,42.19,53.35
STU01246,Aptitude,Algebra,31.03,0.29,6,Medium,Medium,45,69.87,27.52,3.52
STU01188,OS,FileSystem,70.87,0.24,12,Hard,Medium,55,100.0,82.03,36.73
STU01061,ML,DecisionTrees,39.6,0.56,7,Hard,Low,32,95.83,36.18,13.71
STU01435,OS,Processes,67.6,0.99,17,Medium,High,3,93.91,74.74,66.39
STU01237,OS,Scheduling,71.98,2.63,18,Hard,Medium,5,71.28,75.02,54.89
STU01115,CN,Bandwidth,49.25,1.12,1,Easy,High,41,92.36,52.51,40.83
STU01323,CN,Protocols,54.73,2.21,2,Hard,High,8,82.2,56.87,47.24
STU01472,DSA,Searching,45.41,2.77,6,Hard,Medium,45,72.57,48.14,16.87
STU01287,DBMS,Queries,100.0,0.7,2,Hard,Low,50,75.09,70.91,26.44
STU01073,Python,Generators,63.29,8.65,4,Easy,Medium,42,67.37,59.63,47.14
STU01245,Aptitude,Algebra,40.79,6.24,9,Hard,Low,42,60.55,55.6,18.28
STU01054,CN,Bandwidth,86.72,1.2,19,Medium,Medium,6,51.23,94.17,69.01
STU01410,CN,Bandwidth,100.0,1.54,16,Medium,High,13,58.86,88.08,75.54
STU01096,DBMS,Indexing,58.71,2.99,20,Easy,Medium,38,77.73,67.66,48.51
STU01398,Python,Functions,59.34,1.11,17,Hard,High,25,45.75,61.72,47.38
STU01157,CN,Bandwidth,54.37,0.09,6,Easy,Low,4,77.3,65.83,49.4
STU01303,Aptitude,Geometry,59.25,3.61,14,Medium,Medium,21,79.67,68.49,57.5
STU01195,DSA,Graph,66.76,0.6,13,Hard,Low,49,89.15,70.59,26.22
STU01085,Python,Exceptions,77.74,5.75,3,Medium,High,13,78.09,80.03,75.6
STU01421,Aptitude,Algebra,50.01,1.0,4,Hard,High,19,77.99,62.56,33.3
STU01405,DSA,Tree,63.3,4.99,13,Easy,Low,18,86.87,60.03,56.27
STU01381,Aptitude,Algebra,35.58,0.79,14,Easy,Low,57,86.48,25.94,18.84
STU01045,OS,Threads,69.33,3.93,11,Hard,Low,56,65.51,64.45,10.81
STU01146,ML,NeuralNets,100.0,3.59,7,Hard,Low,36,45.92,100.0,44.47
STU01060,ML,NeuralNets,81.45,6.65,1,Hard,Low,60,100.0,71.63,30.91
STU01125,Python,Loops,90.14,6.87,11,Easy,High,50,72.25,84.53,79.81
STU01255,Aptitude,Geometry,47.89,0.39,14,Hard,High,54,89.06,47.31,31.13
STU01057,ML,NeuralNets,81.53,4.42,17,Hard,Low,29,91.06,80.65,40.35
STU01165,Aptitude,Algebra,23.94,1.83,10,Hard,Medium,42,78.36,26.57,0.0
STU01427,OS,Scheduling,92.0,0.01,19,Easy,Medium,52,83.92,92.91,67.31
STU01194,Python,Generators,37.43,3.54,3,Medium,Medium,28,79.09,40.76,22.01
STU01135,CN,Security,74.81,1.5,13,Easy,Low,20,100.0,77.7,45.04
STU01425,DBMS,Queries,80.88,0.84,3,Easy,Low,48,98.06,88.11,30.02
STU01023,DBMS,Transactions,100.0,0.04,16,Medium,Low,48,69.9,100.0,44.15
STU01323,Python,Decorators,86.97,15.0,17,Hard,Medium,43,45.93,88.81,69.52
STU01151,Aptitude,Geometry,80.37,2.07,14,Easy,Medium,59,69.22,96.26,54.94
STU01006,CN,Security,91.72,5.03,7,Easy,Medium,41,81.59,100.0,75.54
STU01361,CN,Routing,63.46,3.49,13,Hard,High,32,81.07,57.89,29.86
STU01439,CN,DNS,58.99,8.5,14,Medium,Low,53,62.16,59.08,46.03
STU01029,DSA,Stack,81.59,2.15,3,Easy,Low,11,80.12,88.13,56.71
STU01383,OS,Memory,22.77,1.75,9,Easy,Medium,19,59.11,29.04,24.08
STU01064,DBMS,Indexing,45.18,0.19,10,Medium,Medium,36,75.27,47.62,18.74
STU01103,Aptitude,Geometry,77.64,0.3,14,Easy,Medium,1,90.1,75.92,70.24
STU01030,Aptitude,Percentage,100.0,5.79,20,Medium,Low,58,76.81,100.0,68.1
STU01217,DBMS,SQL,75.04,1.69,16,Medium,Medium,50,58.09,95.68,48.5
STU01098,CN,Routing,64.54,2.01,11,Hard,High,13,71.81,81.38,63.78
STU01342,OS,Scheduling,70.03,2.88,13,Easy,Low,44,66.48,59.5,35.98
STU01468,DSA,Searching,56.49,1.11,12,Medium,High,53,67.16,68.45,46.09
STU01330,Python,Exceptions,74.07,2.04,20,Easy,High,34,51.13,93.22,63.51
STU01261,CN,Routing,46.57,0.73,16,Easy,Low,59,81.71,59.45,21.0
STU01331,Aptitude,Permutation,41.04,0.11,13,Hard,High,19,58.11,63.42,29.95
STU01223,DBMS,Normalization,60.34,2.22,17,Medium,Low,3,74.62,55.85,51.92
STU01023,DSA,Arrays,74.57,13.51,12,Hard,Low,43,49.0,67.98,48.03
STU01251,DSA,Arrays,55.92,1.58,8,Medium,High,36,90.37,64.81,57.2
STU01231,CN,Bandwidth,45.72,6.29,18,Hard,Low,28,66.29,44.76,31.73
STU01221,DBMS,Normalization,92.55,1.51,8,Medium,High,52,72.99,80.73,85.71
STU01213,Python,Decorators,77.27,0.92,10,Easy,Low,25,83.0,73.69,49.02
STU01398,OS,Processes,12.28,5.82,18,Easy,High,22,92.36,34.55,52.64
STU01044,ML,Classification,64.13,2.28,9,Hard,Low,19,53.86,86.03,16.22
STU01015,DBMS,ER-Model,79.58,2.32,8,Easy,High,58,100.0,73.63,68.21
STU01209,CN,Routing,54.53,0.39,1,Hard,Low,20,73.26,56.89,5.97
STU01455,OS,Threads,78.74,1.64,11,Medium,Low,9,94.25,88.99,58.12
STU01200,CN,TCP-IP,47.17,3.35,7,Medium,Low,48,58.23,72.66,21.83
STU01125,DBMS,Transactions,70.67,3.11,2,Medium,Low,27,67.58,81.9,51.07
STU01172,ML,DecisionTrees,49.47,0.71,17,Medium,Medium,35,73.9,56.87,43.74
STU01088,DBMS,Transactions,66.06,2.15,20,Medium,Medium,59,72.19,85.34,30.81
STU01459,Aptitude,Algebra,50.57,0.52,4,Hard,Medium,25,82.94,59.21,28.6
STU01479,CN,Bandwidth,44.22,0.5,1,Hard,Medium,11,59.36,38.18,17.04
STU01155,CN,Routing,63.1,3.27,5,Medium,High,52,65.27,50.69,47.93
STU01456,OS,Processes,73.54,11.43,1,Medium,High,14,66.51,77.85,82.07
STU01222,DSA,Searching,38.57,0.07,14,Easy,Medium,40,61.35,55.39,32.81
STU01160,OS,Threads,41.95,5.4,4,Medium,Medium,4,71.16,60.24,35.82
STU01137,DSA,Arrays,79.83,2.03,17,Easy,High,12,43.76,86.31,87.41
STU01250,DBMS,Normalization,53.72,1.18,4,Hard,Low,14,35.01,64.34,23.28
STU01229,DSA,Arrays,69.94,0.62,2,Medium,Low,50,90.46,68.35,45.11
STU01015,Aptitude,Percentage,67.32,6.84,10,Medium,High,54,94.0,79.76,63.82
STU01432,Aptitude,Probability,42.48,0.4,14,Hard,High,27,98.61,53.85,49.16
STU01315,ML,Classification,68.46,0.7,18,Easy,Low,30,68.8,76.29,39.98
STU01181,ML,Classification,48.2,1.08,3,Medium,High,17,69.08,52.04,45.81
STU01011,Python,OOP,79.62,6.17,3,Easy,Low,11,74.46,65.19,44.16
STU01350,CN,TCP-IP,56.23,2.54,17,Easy,Low,18,69.96,53.94,45.72
STU01259,Aptitude,Probability,86.5,1.89,3,Medium,High,34,100.0,91.12,60.65
STU01002,DBMS,Transactions,34.32,0.74,12,Medium,Low,41,75.76,29.34,8.51
STU01207,DSA,Tree,57.57,10.98,5,Hard,Medium,30,65.56,62.87,48.72
STU01254,DBMS,Normalization,88.04,2.24,15,Medium,Low,42,65.69,85.11,49.35
STU01020,Aptitude,Percentage,62.91,5.08,3,Hard,Medium,11,59.35,67.49,56.62
STU01028,OS,FileSystem,79.07,0.12,1,Easy,High,46,82.23,80.11,51.43
STU01214,Python,OOP,80.98,0.16,14,Medium,Medium,52,100.0,88.12,53.58
STU01221,OS,Threads,62.19,2.05,12,Hard,Low,31,47.18,71.03,28.44
STU01435,Aptitude,Percentage,83.18,0.08,14,Medium,Medium,13,74.38,80.96,58.72
STU01129,DBMS,ER-Model,63.59,1.8,14,Easy,Low,47,62.57,61.79,27.71
STU01187,OS,Scheduling,69.89,6.17,3,Hard,Medium,7,100.0,80.15,52.53
STU01164,DSA,Arrays,71.37,2.51,10,Hard,Medium,1,71.32,80.09,41.18
STU01414,Aptitude,Percentage,68.24,0.52,17,Easy,High,26,93.15,75.59,71.45
STU01207,OS,Threads,92.24,3.9,4,Medium,High,30,88.22,93.07,72.65
STU01493,CN,DNS,57.82,4.53,11,Hard,High,11,72.71,55.87,45.91
STU01193,Python,Exceptions,9.18,1.28,6,Hard,Low,16,67.07,22.9,0.0
STU01303,Python,Exceptions,74.34,1.34,19,Easy,Medium,3,83.44,77.33,66.45
STU01490,Aptitude,Probability,55.38,0.79,12,Easy,High,56,48.64,48.7,39.01
STU01013,DSA,Sorting,61.27,2.68,9,Hard,High,20,83.56,62.88,31.73
STU01219,DSA,Queue,60.75,2.77,14,Hard,Low,44,78.07,44.39,20.61
STU01345,DBMS,ER-Model,100.0,2.3,9,Hard,Medium,40,89.57,100.0,52.36
STU01045,ML,Clustering,72.78,4.96,8,Easy,Low,38,82.01,80.32,41.22
